Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-mams,branch-6r1e,randomiser-y4s2,branch-lrzc,branch-3gc6,branch-qx2b,branch-zqfd,Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: Condition,Spreadsheet: _,Spreadsheet: Trial,Spreadsheet: C-T,Spreadsheet: randomise_trials,Spreadsheet: display,Spreadsheet: Image,Spreadsheet: Ask,Spreadsheet: .png,Spreadsheet: Question,Spreadsheet: Pronoun,Spreadsheet: Aux,Spreadsheet: Port,Spreadsheet: Starboard,Spreadsheet: Blot,Spreadsheet: Correct,Spreadsheet: Incorrect,Spreadsheet: ,Spreadsheet: Y,Spreadsheet: N,Spreadsheet: L,Spreadsheet: R,Manipulation: Spreadsheet,Store: correct,Store: total
38,1703010919391,19/12/2023 18:35:19,1703010919391,0,19/12/2023 18:35:19,157165,2,task-98zo,,33789748,BLIND,9995952,,complete,,6581dcf5b4ec1a5aa248ce47,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1536x703,,,0,1e-2 B Testing,4,,Pass,1e-2,,,,,1e-2 B Testing,36,Testing02,Testing,hvzr65,1,response,14_MUNGOS_BLOT_WAN.png,5341.700000011915,5331.299999999988,5341.700000011915,5341.700000011915,5331.299999999988,5341.700000011915,0,5341.700000011915,0,0,,Click Response,RightOption,3,object-86,1e-2,_,60,1e-2_60,9,Testing02,14_MUNGOS,ASK,.png,14_MUNGOS_ASK.png,BLOT,WIM,14_MUNGOS_BLOT_WIM.png,14_MUNGOS_BLOT_WAN.png,BLOT,14_MUNGOS_BLOT_WIM.png,14_MUNGOS_BLOT_WAN.png,,,,WIM,WAN,,35,54
39,1703010922094,19/12/2023 18:35:22,1703010922094,0,19/12/2023 18:35:22,157165,2,task-98zo,,33789748,BLIND,9995952,,complete,,6581dcf5b4ec1a5aa248ce47,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1536x703,,,0,1e-2 B Testing,4,,Pass,1e-2,,,,,1e-2 B Testing,37,Testing02,Testing,hvzr65,1,response,11_RONWAND_BLOT_WUNG.png,2713.699999964243,2699.100000000006,2713.699999964243,2713.699999964243,2699.100000000006,2713.699999964243,0,2713.699999964243,0,0,,Click Response,LeftOption,4,object-112,1e-2,_,61,1e-2_61,10,Testing02,11_RONWAND,ASK,.png,11_RONWAND_ASK.png,BLOT,WUNG,11_RONWAND_BLOT_WUNG.png,11_RONWAND_BLOT_WAN.png,BLOT,11_RONWAND_BLOT_WAN.png,11_RONWAND_BLOT_WUNG.png,,,,WUNG,WAN,,35,55
40,1703010931766,19/12/2023 18:35:31,1703010931766,0,19/12/2023 18:35:31,157165,2,task-98zo,,33789748,BLIND,9995952,,complete,,6581dcf5b4ec1a5aa248ce47,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1536x703,,,0,1e-2 B Testing,4,,Pass,1e-2,,,,,1e-2 B Testing,38,Testing02,Testing,hvzr65,1,response,42_ENGLAND_BLOT_WUNG.png,9687,9679.899999999994,9687,9687,9679.899999999994,9687,0,9687,0,0,,Click Response,RightOption,3,object-86,1e-2,_,64,1e-2_64,10,Testing02,42_ENGLAND,ASK,.png,42_ENGLAND_ASK.png,BLOT,WIM,42_ENGLAND_BLOT_WIM.png,42_ENGLAND_BLOT_WUNG.png,BLOT,42_ENGLAND_BLOT_WIM.png,42_ENGLAND_BLOT_WUNG.png,,,,WIM,WUNG,,35,56
41,1703010933141,19/12/2023 18:35:33,1703010933141,0,19/12/2023 18:35:33,157165,2,task-98zo,,33789748,BLIND,9995952,,complete,,6581dcf5b4ec1a5aa248ce47,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1536x703,,,0,1e-2 B Testing,4,,Pass,1e-2,,,,,1e-2 B Testing,39,Testing02,Testing,hvzr65,1,response,33_ROR_BLOT_WAN.png,1382.699999964243,1366.2000000000116,1382.699999964243,1382.699999964243,1366.2000000000116,1382.699999964243,0,1382.699999964243,0,0,,Click Response,RightOption,3,object-86,1e-2,_,62,1e-2_62,10,Testing02,33_ROR,ASK,.png,33_ROR_ASK.png,BLOT,WUNG,33_ROR_BLOT_WUNG.png,33_ROR_BLOT_WAN.png,BLOT,33_ROR_BLOT_WUNG.png,33_ROR_BLOT_WAN.png,,,,WUNG,WAN,,35,57
42,1703010937438,19/12/2023 18:35:37,1703010937438,0,19/12/2023 18:35:37,157165,2,task-98zo,,33789748,BLIND,9995952,,complete,,6581dcf5b4ec1a5aa248ce47,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1536x703,,,0,1e-2 B Testing,4,,Pass,1e-2,,,,,1e-2 B Testing,40,Testing02,Testing,hvzr65,1,response,06_MOM_BLOT_WAN.png,4312.700000011915,4298.399999999994,4312.700000011915,4312.700000011915,4298.399999999994,4312.700000011915,1,4312.700000011915,0,0,,Click Response,RightOption,3,object-86,1e-2,_,63,1e-2_63,10,Testing02,06_MOM,ASK,.png,06_MOM_ASK.png,BLOT,WIM,06_MOM_BLOT_WIM.png,06_MOM_BLOT_WAN.png,BLOT,06_MOM_BLOT_WAN.png,06_MOM_BLOT_WIM.png,,,,WIM,WAN,,36,58
43,1703010938758,19/12/2023 18:35:38,1703010938758,0,19/12/2023 18:35:38,157165,2,task-98zo,,33789748,BLIND,9995952,,complete,,6581dcf5b4ec1a5aa248ce47,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1536x703,,,0,1e-2 B Testing,4,,Pass,1e-2,,,,,1e-2 B Testing,41,Testing02,Testing,hvzr65,1,response,05_AUROR_BLOT_WIM.png,1334.3999999761581,1332.7000000000116,1334.3999999761581,1334.3999999761581,1332.7000000000116,1334.3999999761581,0,1334.3999999761581,0,0,,Click Response,LeftOption,4,object-112,1e-2,_,66,1e-2_66,11,Testing02,05_AUROR,ASK,.png,05_AUROR_ASK.png,BLOT,WIM,05_AUROR_BLOT_WIM.png,05_AUROR_BLOT_WUNG.png,BLOT,05_AUROR_BLOT_WUNG.png,05_AUROR_BLOT_WIM.png,,,,WIM,WUNG,,36,59
44,1703010941766,19/12/2023 18:35:41,1703010941766,0,19/12/2023 18:35:41,157165,2,task-98zo,,33789748,BLIND,9995952,,complete,,6581dcf5b4ec1a5aa248ce47,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1536x703,,,0,1e-2 B Testing,4,,Pass,1e-2,,,,,1e-2 B Testing,42,Testing02,Testing,hvzr65,1,response,21_TEACHHOG_BLOT_WAN.png,3009.3999999642256,2999.0999999999767,3009.3999999642256,3009.3999999642256,2999.0999999999767,3009.3999999642256,0,3009.3999999642256,0,0,,Click Response,LeftOption,4,object-112,1e-2,_,68,1e-2_68,11,Testing02,21_TEACHHOG,ASK,.png,21_TEACHHOG_ASK.png,BLOT,WAN,21_TEACHHOG_BLOT_WAN.png,21_TEACHHOG_BLOT_WIM.png,BLOT,21_TEACHHOG_BLOT_WIM.png,21_TEACHHOG_BLOT_WAN.png,,,,WAN,WIM,,36,60
45,1703010943358,19/12/2023 18:35:43,1703010943358,0,19/12/2023 18:35:43,157165,2,task-98zo,,33789748,BLIND,9995952,,complete,,6581dcf5b4ec1a5aa248ce47,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1536x703,,,0,1e-2 B Testing,4,,Pass,1e-2,,,,,1e-2 B Testing,43,Testing02,Testing,hvzr65,1,response,25_PROSECUTE_BLOT_WAN.png,1602.5999999761698,1599.5,1602.5999999761698,1602.5999999761698,1599.5,1602.5999999761698,1,1602.5999999761698,0,0,,Click Response,LeftOption,4,object-112,1e-2,_,65,1e-2_65,11,Testing02,25_PROSECUTE,ASK,.png,25_PROSECUTE_ASK.png,BLOT,WAN,25_PROSECUTE_BLOT_WAN.png,25_PROSECUTE_BLOT_WIM.png,BLOT,25_PROSECUTE_BLOT_WAN.png,25_PROSECUTE_BLOT_WIM.png,,,,WAN,WIM,,37,61
46,1703010945573,19/12/2023 18:35:45,1703010945573,0,19/12/2023 18:35:45,157165,2,task-98zo,,33789748,BLIND,9995952,,complete,,6581dcf5b4ec1a5aa248ce47,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1536x703,,,0,1e-2 B Testing,4,,Pass,1e-2,,,,,1e-2 B Testing,44,Testing02,Testing,hvzr65,1,response,41_PIXIE_BLOT_WAN.png,2218.7000000000116,2215.7000000000116,2218.7000000000116,2218.7000000000116,2215.7000000000116,2218.7000000000116,1,2218.7000000000116,0,0,,Click Response,LeftOption,4,object-112,1e-2,_,67,1e-2_67,11,Testing02,41_PIXIE,ASK,.png,41_PIXIE_ASK.png,BLOT,WAN,41_PIXIE_BLOT_WAN.png,41_PIXIE_BLOT_WUNG.png,BLOT,41_PIXIE_BLOT_WAN.png,41_PIXIE_BLOT_WUNG.png,,,,WAN,WUNG,,38,62
47,1703010947582,19/12/2023 18:35:47,1703010947582,0,19/12/2023 18:35:47,157165,2,task-98zo,,33789748,BLIND,9995952,,complete,,6581dcf5b4ec1a5aa248ce47,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1536x703,,,0,1e-2 B Testing,4,,Pass,1e-2,,,,,1e-2 B Testing,45,Testing02,Testing,hvzr65,1,response,39_STOPHAGRID_BLOT_WAN.png,2011.0999999642372,1999.3999999999942,2011.0999999642372,2011.0999999642372,1999.3999999999942,2011.0999999642372,1,2011.0999999642372,0,0,,Click Response,LeftOption,4,object-112,1e-2,_,69,1e-2_69,12,Testing02,39_STOPHAGRID,ASK,.png,39_STOPHAGRID_ASK.png,BLOT,WAN,39_STOPHAGRID_BLOT_WAN.png,39_STOPHAGRID_BLOT_WUNG.png,BLOT,39_STOPHAGRID_BLOT_WAN.png,39_STOPHAGRID_BLOT_WUNG.png,,,,WAN,WUNG,,39,63
48,1703010953726,19/12/2023 18:35:53,1703010953726,0,19/12/2023 18:35:53,157165,2,task-98zo,,33789748,BLIND,9995952,,complete,,6581dcf5b4ec1a5aa248ce47,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1536x703,,,0,1e-2 B Testing,4,,Pass,1e-2,,,,,1e-2 B Testing,46,Testing02,Testing,hvzr65,1,response,20_PULLSWORD_BLOT_WIM.png,6156.299999988085,6147.8000000000175,6156.299999988085,6156.299999988085,6147.8000000000175,6156.299999988085,0,6156.299999988085,0,0,,Click Response,RightOption,3,object-86,1e-2,_,71,1e-2_71,12,Testing02,20_PULLSWORD,ASK,.png,20_PULLSWORD_ASK.png,BLOT,WAN,20_PULLSWORD_BLOT_WAN.png,20_PULLSWORD_BLOT_WIM.png,BLOT,20_PULLSWORD_BLOT_WAN.png,20_PULLSWORD_BLOT_WIM.png,,,,WAN,WIM,,39,64
49,1703010956325,19/12/2023 18:35:56,1703010956325,0,19/12/2023 18:35:56,157165,2,task-98zo,,33789748,BLIND,9995952,,complete,,6581dcf5b4ec1a5aa248ce47,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1536x703,,,0,1e-2 B Testing,4,,Pass,1e-2,,,,,1e-2 B Testing,47,Testing02,Testing,hvzr65,1,response,26_ERISED_BLOT_WAN.png,2607.7999999999884,2599,2607.7999999999884,2607.7999999999884,2599,2607.7999999999884,0,2607.7999999999884,0,0,,Click Response,LeftOption,4,object-112,1e-2,_,70,1e-2_70,12,Testing02,26_ERISED,ASK,.png,26_ERISED_ASK.png,BLOT,WAN,26_ERISED_BLOT_WAN.png,26_ERISED_BLOT_WUNG.png,BLOT,26_ERISED_BLOT_WUNG.png,26_ERISED_BLOT_WAN.png,,,,WAN,WUNG,,39,65
50,1703010957885,19/12/2023 18:35:57,1703010957885,0,19/12/2023 18:35:57,157165,2,task-98zo,,33789748,BLIND,9995952,,complete,,6581dcf5b4ec1a5aa248ce47,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1536x703,,,0,1e-2 B Testing,4,,Pass,1e-2,,,,,1e-2 B Testing,48,Testing02,Testing,hvzr65,1,response,07_AZKABAN_BLOT_WUNG.png,1568.6000000119093,1566.1999999999825,1568.6000000119093,1568.6000000119093,1566.1999999999825,1568.6000000119093,0,1568.6000000119093,0,0,,Click Response,LeftOption,4,object-112,1e-2,_,72,1e-2_72,12,Testing02,07_AZKABAN,ASK,.png,07_AZKABAN_ASK.png,BLOT,WUNG,07_AZKABAN_BLOT_WUNG.png,07_AZKABAN_BLOT_WIM.png,BLOT,07_AZKABAN_BLOT_WIM.png,07_AZKABAN_BLOT_WUNG.png,,,,WUNG,WIM,,39,66
51,1703010957888,19/12/2023 18:35:57,1703010957888,0,19/12/2023 18:35:57,157165,2,task-98zo,,33789748,BLIND,9995952,,complete,,6581dcf5b4ec1a5aa248ce47,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1536x703,,,0,1e-2 B Testing,4,,Pass,1e-2,,,,,1e-2 B Testing,,,,,,5,END,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1703018741659,19/12/2023 20:45:41,1703018741659,0,19/12/2023 20:45:41,157165,2,task-98zo,,33792068,BLIND,9996790,,complete,,6581fd664c5062cb727b8339,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,2560x1440,2560x1271,,,0,1e-2 B Testing,4,,Pass,1e-2,,,,,1e-2 B Testing,,,,,,5,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1703018743074,19/12/2023 20:45:43,1703018743074,0,19/12/2023 20:45:43,157165,2,task-98zo,,33792068,BLIND,9996790,,complete,,6581fd664c5062cb727b8339,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,2560x1440,2560x1271,,,0,1e-2 B Testing,4,,Pass,1e-2,,,,,1e-2 B Testing,1,AttentionChecks,Instructions,g2b1f4,1,continue,,1417.4,1411.4,1417.4,1417.4,1411.4,1417.4,1,1417.4,0,0,,Click To Continue,Continue Button,2,object-79,,,,,,AttentionChecks,,,,,,,,,,,,,,,,,,14,18
3,1703018755974,19/12/2023 20:45:55,1703018755974,0,19/12/2023 20:45:55,157165,2,task-98zo,,33792068,BLIND,9996790,,complete,,6581fd664c5062cb727b8339,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,2560x1440,2560x1271,,,0,1e-2 B Testing,4,,Pass,1e-2,,,,,1e-2 B Testing,1,Testing02,Testing,hvzr65,1,response,04_WHEEZES_BLOT_WAN.png,12906.5,12902.6,12906.5,12906.5,12902.6,12906.5,1,12906.5,0,0,,Click Response,LeftOption,4,object-112,1e-2,_,25,1e-2_25,1,Testing02,04_WHEEZES,ASK,.png,04_WHEEZES_ASK.png,BLOT,WAN,04_WHEEZES_BLOT_WAN.png,04_WHEEZES_BLOT_WUNG.png,BLOT,04_WHEEZES_BLOT_WAN.png,04_WHEEZES_BLOT_WUNG.png,,WAN,WUNG,WAN,WUNG,,15,19
4,1703018766207,19/12/2023 20:46:06,1703018766207,0,19/12/2023 20:46:06,157165,2,task-98zo,,33792068,BLIND,9996790,,complete,,6581fd664c5062cb727b8339,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,2560x1440,2560x1271,,,0,1e-2 B Testing,4,,Pass,1e-2,,,,,1e-2 B Testing,2,Testing02,Testing,hvzr65,1,response,13_QUIBBLER_BLOT_WAN.png,10237.000000000558,10231.4,10237.000000000558,10237.000000000558,10231.4,10237.000000000558,1,10237.000000000558,0,0,,Click Response,LeftOption,4,object-112,1e-2,_,27,1e-2_27,1,Testing02,13_QUIBBLER,ASK,.png,13_QUIBBLER_ASK.png,BLOT,WAN,13_QUIBBLER_BLOT_WAN.png,13_QUIBBLER_BLOT_WIM.png,BLOT,13_QUIBBLER_BLOT_WAN.png,13_QUIBBLER_BLOT_WIM.png,,WAN,WIM,WAN,WIM,,16,20
5,1703018773194,19/12/2023 20:46:13,1703018773194,0,19/12/2023 20:46:13,157165,2,task-98zo,,33792068,BLIND,9996790,,complete,,6581fd664c5062cb727b8339,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,2560x1440,2560x1271,,,0,1e-2 B Testing,4,,Pass,1e-2,,,,,1e-2 B Testing,3,Testing02,Testing,hvzr65,1,response,35_PROPHET_BLOT_WIM.png,6992.100000000559,6990.299999999999,6992.100000000559,6992.100000000559,6990.299999999999,6992.100000000559,1,6992.100000000559,0,0,,Click Response,RightOption,3,object-86,1e-2,_,28,1e-2_28,1,Testing02,35_PROPHET,ASK,.png,35_PROPHET_ASK.png,BLOT,WUNG,35_PROPHET_BLOT_WUNG.png,35_PROPHET_BLOT_WIM.png,BLOT,35_PROPHET_BLOT_WIM.png,35_PROPHET_BLOT_WUNG.png,,WIM,WUNG,WUNG,WIM,,17,21
6,1703018779901,19/12/2023 20:46:19,1703018779901,0,19/12/2023 20:46:19,157165,2,task-98zo,,33792068,BLIND,9996790,,complete,,6581fd664c5062cb727b8339,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,2560x1440,2560x1271,,,0,1e-2 B Testing,4,,Pass,1e-2,,,,,1e-2 B Testing,4,Testing02,Testing,hvzr65,1,response,40_BURYSNAPE_BLOT_WUNG.png,6709.600000000373,6705.799999999999,6709.600000000373,6709.600000000373,6705.799999999999,6709.600000000373,1,6709.600000000373,0,0,,Click Response,RightOption,3,object-86,1e-2,_,26,1e-2_26,1,Testing02,40_BURYSNAPE,ASK,.png,40_BURYSNAPE_ASK.png,BLOT,WAN,40_BURYSNAPE_BLOT_WAN.png,40_BURYSNAPE_BLOT_WUNG.png,BLOT,40_BURYSNAPE_BLOT_WUNG.png,40_BURYSNAPE_BLOT_WAN.png,,WUNG,WAN,WAN,WUNG,,18,22
7,1703018791470,19/12/2023 20:46:31,1703018791470,0,19/12/2023 20:46:31,157165,2,task-98zo,,33792068,BLIND,9996790,,complete,,6581fd664c5062cb727b8339,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,2560x1440,2560x1271,,,0,1e-2 B Testing,4,,Pass,1e-2,,,,,1e-2 B Testing,5,Testing02,Testing,hvzr65,1,response,34_FANLETTERS_BLOT_WUNG.png,11570.900000000001,11570,11570.900000000001,11570.900000000001,11570,11570.900000000001,0,11570.900000000001,0,0,,Click Response,RightOption,3,object-86,1e-2,_,31,1e-2_31,2,Testing02,34_FANLETTERS,ASK,.png,34_FANLETTERS_ASK.png,BLOT,WAN,34_FANLETTERS_BLOT_WAN.png,34_FANLETTERS_BLOT_WUNG.png,BLOT,34_FANLETTERS_BLOT_WAN.png,34_FANLETTERS_BLOT_WUNG.png,,WAN,WUNG,WAN,WUNG,,18,23
8,1703018795724,19/12/2023 20:46:35,1703018795724,0,19/12/2023 20:46:35,157165,2,task-98zo,,33792068,BLIND,9996790,,complete,,6581fd664c5062cb727b8339,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,2560x1440,2560x1271,,,0,1e-2 B Testing,4,,Pass,1e-2,,,,,1e-2 B Testing,6,Testing02,Testing,hvzr65,1,response,28_GALLEONS_BLOT_WIM.png,4256.300000000374,4252.4000000000015,4256.300000000374,4256.300000000374,4252.4000000000015,4256.300000000374,1,4256.300000000374,0,0,,Click Response,RightOption,3,object-86,1e-2,_,32,1e-2_32,2,Testing02,28_GALLEONS,ASK,.png,28_GALLEONS_ASK.png,BLOT,WAN,28_GALLEONS_BLOT_WAN.png,28_GALLEONS_BLOT_WIM.png,BLOT,28_GALLEONS_BLOT_WIM.png,28_GALLEONS_BLOT_WAN.png,,WIM,WAN,WAN,WIM,,19,24
9,1703018804824,19/12/2023 20:46:44,1703018804824,0,19/12/2023 20:46:44,157165,2,task-98zo,,33792068,BLIND,9996790,,complete,,6581fd664c5062cb727b8339,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,2560x1440,2560x1271,,,0,1e-2 B Testing,4,,Pass,1e-2,,,,,1e-2 B Testing,7,Testing02,Testing,hvzr65,1,response,18_LIVEGODRIC_BLOT_WIM.png,9103.900000000373,9098.5,9103.900000000373,9103.900000000373,9098.5,9103.900000000373,0,9103.900000000373,0,0,,Click Response,RightOption,3,object-86,1e-2,_,29,1e-2_29,2,Testing02,18_LIVEGODRIC,ASK,.png,18_LIVEGODRIC_ASK.png,BLOT,WAN,18_LIVEGODRIC_BLOT_WAN.png,18_LIVEGODRIC_BLOT_WIM.png,BLOT,18_LIVEGODRIC_BLOT_WAN.png,18_LIVEGODRIC_BLOT_WIM.png,,WAN,WIM,WAN,WIM,,19,25
10,1703018815569,19/12/2023 20:46:55,1703018815569,0,19/12/2023 20:46:55,157165,2,task-98zo,,33792068,BLIND,9996790,,complete,,6581fd664c5062cb727b8339,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,2560x1440,2560x1271,,,0,1e-2 B Testing,4,,Pass,1e-2,,,,,1e-2 B Testing,8,Testing02,Testing,hvzr65,1,response,12_SKEETER_BLOT_WUNG.png,10750.600000000559,10746.100000000006,10750.600000000559,10750.600000000559,10746.100000000006,10750.600000000559,1,10750.600000000559,0,0,,Click Response,RightOption,3,object-86,1e-2,_,30,1e-2_30,2,Testing02,12_SKEETER,ASK,.png,12_SKEETER_ASK.png,BLOT,WIM,12_SKEETER_BLOT_WIM.png,12_SKEETER_BLOT_WUNG.png,BLOT,12_SKEETER_BLOT_WUNG.png,12_SKEETER_BLOT_WIM.png,,WUNG,WIM,WIM,WUNG,,20,26
11,1703018823959,19/12/2023 20:47:03,1703018823959,0,19/12/2023 20:47:03,157165,2,task-98zo,,33792068,BLIND,9996790,,complete,,6581fd664c5062cb727b8339,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,2560x1440,2560x1271,,,0,1e-2 B Testing,4,,Pass,1e-2,,,,,1e-2 B Testing,9,Testing02,Testing,hvzr65,1,response,27_BESTSELLER_BLOT_WAN.png,8395.199999999808,8389.699999999997,8395.199999999808,8395.199999999808,8389.699999999997,8395.199999999808,1,8395.199999999808,0,0,,Click Response,RightOption,3,object-86,1e-2,_,35,1e-2_35,3,Testing02,27_BESTSELLER,ASK,.png,27_BESTSELLER_ASK.png,BLOT,WIM,27_BESTSELLER_BLOT_WIM.png,27_BESTSELLER_BLOT_WAN.png,BLOT,27_BESTSELLER_BLOT_WAN.png,27_BESTSELLER_BLOT_WIM.png,,WAN,WIM,WIM,WAN,,21,27
12,1703018827952,19/12/2023 20:47:07,1703018827952,0,19/12/2023 20:47:07,157165,2,task-98zo,,33792068,BLIND,9996790,,complete,,6581fd664c5062cb727b8339,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,2560x1440,2560x1271,,,0,1e-2 B Testing,4,,Pass,1e-2,,,,,1e-2 B Testing,10,Testing02,Testing,hvzr65,1,response,19_BURYVOLDY_BLOT_WUNG.png,3997.999999999811,3992,3997.999999999811,3997.999999999811,3992,3997.999999999811,1,3997.999999999811,0,0,,Click Response,LeftOption,4,object-112,1e-2,_,34,1e-2_34,3,Testing02,19_BURYVOLDY,ASK,.png,19_BURYVOLDY_ASK.png,BLOT,WUNG,19_BURYVOLDY_BLOT_WUNG.png,19_BURYVOLDY_BLOT_WAN.png,BLOT,19_BURYVOLDY_BLOT_WUNG.png,19_BURYVOLDY_BLOT_WAN.png,,,,WUNG,WAN,,22,28
13,1703018836861,19/12/2023 20:47:16,1703018836861,0,19/12/2023 20:47:16,157165,2,task-98zo,,33792068,BLIND,9996790,,complete,,6581fd664c5062cb727b8339,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,2560x1440,2560x1271,,,0,1e-2 B Testing,4,,Pass,1e-2,,,,,1e-2 B Testing,11,Testing02,Testing,hvzr65,1,response,32_QWC_BLOT_WAN.png,8914.900000000183,8910.699999999997,8914.900000000183,8914.900000000183,8910.699999999997,8914.900000000183,1,8914.900000000183,0,0,,Click Response,RightOption,3,object-86,1e-2,_,33,1e-2_33,3,Testing02,32_QWC,ASK,.png,32_QWC_ASK.png,BLOT,WUNG,32_QWC_BLOT_WUNG.png,32_QWC_BLOT_WAN.png,BLOT,32_QWC_BLOT_WAN.png,32_QWC_BLOT_WUNG.png,,,,WUNG,WAN,,23,29
14,1703018839223,19/12/2023 20:47:19,1703018839223,0,19/12/2023 20:47:19,157165,2,task-98zo,,33792068,BLIND,9996790,,complete,,6581fd664c5062cb727b8339,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,2560x1440,2560x1271,,,0,1e-2 B Testing,4,,Pass,1e-2,,,,,1e-2 B Testing,12,Testing02,Testing,hvzr65,1,response,14_MUNGOS_BLOT_WIM.png,2366.5,2362.399999999994,2366.5,2366.5,2362.399999999994,2366.5,1,2366.5,0,0,,Click Response,LeftOption,4,object-112,1e-2,_,36,1e-2_36,3,Testing02,14_MUNGOS,ASK,.png,14_MUNGOS_ASK.png,BLOT,WIM,14_MUNGOS_BLOT_WIM.png,14_MUNGOS_BLOT_WUNG.png,BLOT,14_MUNGOS_BLOT_WIM.png,14_MUNGOS_BLOT_WUNG.png,,WUNG,WIM,WIM,WUNG,,24,30
15,1703018840926,19/12/2023 20:47:20,1703018840926,0,19/12/2023 20:47:20,157165,2,task-98zo,,33792068,BLIND,9996790,,complete,,6581fd664c5062cb727b8339,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,2560x1440,2560x1271,,,0,1e-2 B Testing,4,,Pass,1e-2,,,,,1e-2 B Testing,13,Testing02,Testing,hvzr65,1,response,33_ROR_BLOT_WIM.png,1707.0000000003783,1702.300000000003,1707.0000000003783,1707.0000000003783,1702.300000000003,1707.0000000003783,0,1707.0000000003783,0,0,,Click Response,RightOption,3,object-86,1e-2,_,38,1e-2_38,4,Testing02,33_ROR,ASK,.png,33_ROR_ASK.png,BLOT,WUNG,33_ROR_BLOT_WUNG.png,33_ROR_BLOT_WIM.png,BLOT,33_ROR_BLOT_WUNG.png,33_ROR_BLOT_WIM.png,,WIM,WAN,WUNG,WIM,,24,31
16,1703018847572,19/12/2023 20:47:27,1703018847572,0,19/12/2023 20:47:27,157165,2,task-98zo,,33792068,BLIND,9996790,,complete,,6581fd664c5062cb727b8339,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,2560x1440,2560x1271,,,0,1e-2 B Testing,4,,Pass,1e-2,,,,,1e-2 B Testing,14,Testing02,Testing,hvzr65,1,response,06_MOM_BLOT_WAN.png,6650.599999999817,6645.100000000006,6650.599999999817,6650.599999999817,6645.100000000006,6650.599999999817,1,6650.599999999817,0,0,,Click Response,RightOption,3,object-86,1e-2,_,39,1e-2_39,4,Testing02,06_MOM,ASK,.png,06_MOM_ASK.png,BLOT,WUNG,06_MOM_BLOT_WUNG.png,06_MOM_BLOT_WAN.png,BLOT,06_MOM_BLOT_WAN.png,06_MOM_BLOT_WUNG.png,,WAN,WUNG,WUNG,WAN,,25,32
